DateTime,Hour,Is_Peak_Hour,Actual_Load_kW,Forecast_Mean_kW,Forecast_Q67_kW,Forecast_Q75_kW,Forecast_S3_Adaptive,Forecast_Strategy,Deviation_kW,Penalty_S3_INR,Under_Pct_atPeak,C2_Violation,Forecast_Direction
2021-05-01 18:00:00,18,1,1109.620076,1289.982434071661,1291.7807406243353,1290.6944074394528,1290.6944074394528,Q75+RollingFloor,-181.07433143945286,90.53716571972643,-0.16318588258802635,False,Over-forecast
2021-05-01 18:15:00,18,1,1106.151284,1284.6481944359673,1283.0820801930258,1283.4928053055544,1283.4928053055544,Q75+RollingFloor,-177.34152130555435,88.67076065277718,-0.16032302621777217,False,Over-forecast
2021-05-01 18:30:00,18,1,1102.827164,1267.5038002280364,1265.7432804512434,1269.230264653019,1269.230264653019,Q75+RollingFloor,-166.403100653019,83.2015503265095,-0.15088774205512678,False,Over-forecast
2021-05-01 18:45:00,18,1,1110.453744,1273.4787180778062,1268.5724658759234,1275.0176405024706,1275.0176405024706,Q75+RollingFloor,-164.5638965024707,82.28194825123535,-0.14819518362799153,False,Over-forecast
2021-05-01 19:00:00,19,1,1133.6574,1297.4357234951508,1292.5457296876596,1298.2315652763336,1298.2315652763336,Q75+RollingFloor,-164.5741652763336,82.2870826381668,-0.14517098841002016,False,Over-forecast
2021-05-01 19:15:00,19,1,1170.839116,1336.1685832089015,1341.5464533663037,1327.6159024461024,1327.6159024461024,Q75+RollingFloor,-156.77678644610228,78.38839322305114,-0.133901220333078,False,Over-forecast
2021-05-01 19:30:00,19,1,1211.640736,1372.502738793164,1375.2190270579458,1374.3627689543334,1374.3627689543334,Q75+RollingFloor,-162.72203295433337,81.36101647716669,-0.13429891230921223,False,Over-forecast
2021-05-01 19:45:00,19,1,1244.174112,1394.7810943500033,1401.259071998401,1412.0804222520967,1412.0804222520967,Q75+RollingFloor,-167.90631025209677,83.95315512604839,-0.13495402985213117,False,Over-forecast
2021-05-01 20:00:00,20,1,1262.17868,1404.696020489071,1403.963945170552,1412.4321608659343,1412.4321608659343,Q75+RollingFloor,-150.2534808659343,75.12674043296715,-0.11904295584039996,False,Over-forecast
2021-05-01 20:15:00,20,1,1272.029372,1399.4424188532637,1405.099815357839,1408.8645569838404,1408.8645569838404,Q75+RollingFloor,-136.83518498384046,68.41759249192023,-0.10757234698810121,False,Over-forecast
2021-05-01 20:30:00,20,1,1277.381756,1388.3507440829574,1387.849090587974,1390.9912325834648,1390.9912325834648,Q75+RollingFloor,-113.60947658346481,56.804738291732406,-0.088939329256762,False,Over-forecast
2021-05-01 20:45:00,20,1,1282.62588,1381.5913139150048,1383.1332039555248,1381.0397026839614,1381.0397026839614,Q75+RollingFloor,-98.41382268396137,49.206911341980685,-0.07672839307122149,False,Over-forecast
2021-05-01 21:00:00,21,1,1289.27146,1379.1144160661609,1385.7172029207852,1386.9642491138602,1386.9642491138602,Q75+RollingFloor,-97.69278911386027,48.846394556930136,-0.07577363817070788,False,Over-forecast
2021-05-01 21:15:00,21,1,1301.08458,1383.8455489685923,1391.4341937282566,1389.7894103375838,1389.7894103375838,Q75+RollingFloor,-88.70483033758387,44.352415168791936,-0.06817760482380314,False,Over-forecast
2021-05-01 21:30:00,21,1,1310.915436,1393.4585339392895,1403.4747770176623,1396.140070421418,1396.140070421418,Q75+RollingFloor,-85.22463442141793,42.612317210708966,-0.06501154237794629,False,Over-forecast
2021-05-01 21:45:00,21,1,1329.915864,1418.446308080065,1422.8536374370997,1429.6304769684627,1429.6304769684627,Q75+RollingFloor,-99.71461296846269,49.857306484231344,-0.07497813633755006,False,Over-forecast
2021-05-01 22:00:00,22,0,1349.193156,1438.4903760202235,1440.8547043120848,1445.4628404696025,1440.8547043120848,Q67,-91.66154831208473,45.83077415604237,,False,Over-forecast
2021-05-01 22:15:00,22,0,1367.58704,1451.4453544209032,1455.9022299745573,1464.100291525515,1455.9022299745573,Q67,-88.31518997455737,44.157594987278685,,False,Over-forecast
2021-05-01 22:30:00,22,0,1391.676876,1481.7203148456035,1482.407594130582,1491.3004430924411,1482.407594130582,Q67,-90.73071813058209,45.365359065291045,,False,Over-forecast
2021-05-01 22:45:00,22,0,1423.538892,1516.9835944041668,1520.5975331113664,1523.4093124945068,1520.5975331113664,Q67,-97.05864111136634,48.52932055568317,,False,Over-forecast
2021-05-01 23:00:00,23,0,1448.628844,1537.8712335107032,1538.7395028568255,1541.777756265344,1538.7395028568255,Q67,-90.11065885682547,45.05532942841273,,False,Over-forecast
2021-05-01 23:15:00,23,0,1470.045324,1562.0118715903725,1560.5055472284444,1563.7096024117386,1560.5055472284444,Q67,-90.46022322844442,45.23011161422221,,False,Over-forecast
2021-05-01 23:30:00,23,0,1479.409392,1568.7509649189562,1571.2998861337244,1569.0122079242417,1571.2998861337244,Q67,-91.89049413372436,45.94524706686218,,False,Over-forecast
2021-05-01 23:45:00,23,0,1498.842868,1587.3869288685412,1586.8823272528248,1586.620070206607,1586.8823272528248,Q67,-88.03945925282483,44.01972962641241,,False,Over-forecast
2021-05-02 00:00:00,0,0,1523.994108,1600.5101715636715,1601.4882520579922,1600.7319973968465,1601.4882520579922,Q67,-77.49414405799212,38.74707202899606,,False,Over-forecast
2021-05-02 00:15:00,0,0,1520.553816,1567.0634562247974,1565.381800330556,1567.6386347190416,1565.381800330556,Q67,-44.827984330555864,22.413992165277932,,False,Over-forecast
2021-05-02 00:30:00,0,0,1506.071992,1533.5358570352344,1540.1637436327926,1539.6996180482204,1540.1637436327926,Q67,-34.09175163279269,17.045875816396347,,False,Over-forecast
2021-05-02 00:45:00,0,0,1479.074956,1493.121119255523,1496.8100039937544,1506.894028969788,1496.8100039937544,Q67,-17.735047993754506,8.867523996877253,,False,Over-forecast
2021-05-02 01:00:00,1,0,1450.30396,1446.9467001863725,1447.7758208000153,1451.1067762438374,1447.7758208000153,Q67,2.5281391999847074,2.5281391999847074,,False,Under-forecast
2021-05-02 01:15:00,1,0,1418.561156,1404.0707664684126,1403.9256472595027,1403.6435391490145,1403.9256472595027,Q67,14.635508740497244,14.635508740497244,,False,Under-forecast
2021-05-02 01:30:00,1,0,1386.217592,1374.9136269748064,1370.1072770656592,1366.7746374883,1370.1072770656592,Q67,16.11031493434075,16.11031493434075,,False,Under-forecast
2021-05-02 01:45:00,1,0,1359.770356,1349.3232087926626,1342.7530437869816,1341.603831493299,1342.7530437869816,Q67,17.017312213018386,17.017312213018386,,False,Under-forecast
2021-05-02 02:00:00,2,0,1335.916924,1322.1671352341289,1322.6337618698508,1322.2817973526403,1322.6337618698508,Q67,13.283162130149321,13.283162130149321,,False,Under-forecast
2021-05-02 02:15:00,2,0,1312.444528,1296.5493841944558,1297.0196822927926,1300.7824534883691,1297.0196822927926,Q67,15.424845707207396,15.424845707207396,,False,Under-forecast
2021-05-02 02:30:00,2,0,1291.936308,1279.3381976052913,1279.030498386598,1280.688650267132,1279.030498386598,Q67,12.90580961340197,12.90580961340197,,False,Under-forecast
2021-05-02 02:45:00,2,0,1271.267092,1259.6550564220015,1259.3450010070917,1263.703101543939,1259.3450010070917,Q67,11.922090992908352,11.922090992908352,,False,Under-forecast
2021-05-02 03:00:00,3,0,1252.150596,1241.909413718694,1240.93229925715,1242.547413317805,1240.93229925715,Q67,11.218296742850043,11.218296742850043,,False,Under-forecast
2021-05-02 03:15:00,3,0,1233.959724,1220.7635937498217,1221.5648508228244,1223.3602901309605,1221.5648508228244,Q67,12.394873177175668,12.394873177175668,,False,Under-forecast
2021-05-02 03:30:00,3,0,1217.880548,1199.8899311711607,1202.3917002566832,1205.0480921811004,1202.3917002566832,Q67,15.48884774331691,15.48884774331691,,False,Under-forecast
2021-05-02 03:45:00,3,0,1200.87508,1189.8477397591373,1192.2020735973888,1195.2386914878507,1192.2020735973888,Q67,8.673006402611236,8.673006402611236,,False,Under-forecast
2021-05-02 04:00:00,4,0,1183.91314,1175.782383072442,1175.8939105758109,1178.8803071514678,1175.8939105758109,Q67,8.019229424189234,8.019229424189234,,False,Under-forecast
2021-05-02 04:15:00,4,0,1168.788028,1159.2248325340477,1159.8614389408988,1159.0900123695994,1159.8614389408988,Q67,8.926589059101161,8.926589059101161,,False,Under-forecast
2021-05-02 04:30:00,4,0,1160.661672,1154.032071607987,1157.222368647699,1157.9573033803406,1157.222368647699,Q67,3.43930335230084,3.43930335230084,,False,Under-forecast
2021-05-02 04:45:00,4,0,1155.698124,1153.4417493231515,1153.3789121119771,1156.4504618248102,1153.3789121119771,Q67,2.319211888022892,2.319211888022892,,False,Under-forecast
2021-05-02 05:00:00,5,0,1155.223484,1157.8572827807836,1156.7994413820395,1162.4848301250313,1156.7994413820395,Q67,-1.5759573820394053,0.7879786910197026,,False,Over-forecast
2021-05-02 05:15:00,5,0,1157.036224,1168.4383485975695,1168.3160946391804,1171.8627873564074,1168.3160946391804,Q67,-11.279870639180444,5.639935319590222,,False,Over-forecast
2021-05-02 05:30:00,5,0,1155.396036,1170.6832277159422,1171.4587705204494,1174.4299526203586,1171.4587705204494,Q67,-16.06273452044934,8.03136726022467,,False,Over-forecast
2021-05-02 05:45:00,5,0,1151.486856,1166.2045117726925,1168.726345077063,1172.932742000567,1168.726345077063,Q67,-17.2394890770629,8.61974453853145,,False,Over-forecast
2021-05-02 06:00:00,6,0,1136.4386,1150.2209668819269,1150.226284675571,1149.2794940537597,1150.226284675571,Q67,-13.787684675570972,6.893842337785486,,False,Over-forecast
2021-05-02 06:15:00,6,0,1112.540936,1117.603365572769,1113.3627018524064,1120.188165996211,1113.3627018524064,Q67,-0.8217658524063154,0.4108829262031577,,False,Over-forecast
2021-05-02 06:30:00,6,0,1092.840876,1095.8039395705318,1093.257913425277,1098.7902067846603,1093.257913425277,Q67,-0.41703742527693066,0.20851871263846533,,False,Over-forecast
2021-05-02 06:45:00,6,0,1076.799632,1074.8673470891777,1072.8981870943678,1079.2944287268574,1072.8981870943678,Q67,3.901444905632161,3.901444905632161,,False,Under-forecast
2021-05-02 07:00:00,7,0,1064.843328,1065.6045006869367,1062.827351204097,1067.602731799706,1062.827351204097,Q67,2.015976795902816,2.015976795902816,,False,Under-forecast
2021-05-02 07:15:00,7,0,1061.992016,1070.6300388197003,1069.2009837261023,1073.2777809964914,1069.2009837261023,Q67,-7.208967726102401,3.6044838630512004,,False,Over-forecast
2021-05-02 07:30:00,7,0,1060.719172,1079.7414850058733,1080.3098439191522,1083.0845182651638,1080.3098439191522,Q67,-19.5906719191521,9.79533595957605,,False,Over-forecast
2021-05-02 07:45:00,7,0,1066.050664,1104.1643311500395,1105.8608795831317,1107.7004049231705,1105.8608795831317,Q67,-39.810215583131594,19.905107791565797,,False,Over-forecast
2021-05-02 08:00:00,8,0,1071.989992,1124.025780930239,1122.62382170739,1126.7559690026524,1122.62382170739,Q67,-50.63382970739008,25.31691485369504,,False,Over-forecast
2021-05-02 08:15:00,8,0,1084.954192,1146.933260403044,1146.2891190345738,1147.1087336755609,1146.2891190345738,Q67,-61.334927034573866,30.667463517286933,,False,Over-forecast
2021-05-02 08:30:00,8,0,1095.233816,1174.530187124009,1177.2676405097363,1175.0539956520802,1177.2676405097363,Q67,-82.0338245097364,41.0169122548682,,False,Over-forecast
2021-05-02 08:45:00,8,0,1105.930808,1200.1202826335928,1200.1299938032869,1198.0375090491375,1200.1299938032869,Q67,-94.19918580328681,47.099592901643405,,False,Over-forecast
2021-05-02 09:00:00,9,0,1116.405828,1230.2387831583133,1226.7153106557998,1231.540638370751,1226.7153106557998,Q67,-110.30948265579991,55.154741327899956,,False,Over-forecast
2021-05-02 09:15:00,9,0,1127.03802,1252.902949805661,1259.7046268386202,1266.150904361617,1259.7046268386202,Q67,-132.66660683862028,66.33330341931014,,False,Over-forecast
2021-05-02 09:30:00,9,0,1137.215284,1286.4745705942971,1274.6076588007488,1284.3255862298156,1274.6076588007488,Q67,-137.3923748007487,68.69618740037436,,False,Over-forecast
2021-05-02 09:45:00,9,0,1145.762424,1307.6685901788649,1314.129271409402,1317.7846428264334,1314.129271409402,Q67,-168.366847409402,84.183423704701,,False,Over-forecast
2021-05-02 10:00:00,10,0,1151.540432,1335.0993315443186,1338.950445316294,1335.5693817876108,1338.950445316294,Q67,-187.410013316294,93.705006658147,,False,Over-forecast
2021-05-02 10:15:00,10,0,1156.622968,1353.8938006758538,1362.6698489950218,1363.0322258661872,1362.6698489950218,Q67,-206.04688099502187,103.02344049751093,,False,Over-forecast
2021-05-02 10:30:00,10,0,1159.272264,1378.928960298027,1382.9620184995947,1381.2180330754732,1382.9620184995947,Q67,-223.68975449959476,111.84487724979738,,False,Over-forecast
2021-05-02 10:45:00,10,0,1163.532408,1393.16640890016,1406.4726362800388,1401.2541653251606,1406.4726362800388,Q67,-242.9402282800388,121.4701141400194,,False,Over-forecast
2021-05-02 11:00:00,11,0,1166.721324,1408.9378978742773,1417.9169684536384,1422.247970317288,1417.9169684536384,Q67,-251.19564445363835,125.59782222681918,,False,Over-forecast
2021-05-02 11:15:00,11,0,1171.523084,1420.4825527015223,1422.4002473294856,1425.3188403061367,1422.4002473294856,Q67,-250.8771633294857,125.43858166474286,,False,Over-forecast
2021-05-02 11:30:00,11,0,1175.847944,1429.9855753299507,1436.6860095199854,1435.5363873849517,1436.6860095199854,Q67,-260.8380655199853,130.41903275999266,,False,Over-forecast
2021-05-02 11:45:00,11,0,1179.09064,1435.1833033753303,1442.3235364160023,1442.00549296974,1442.3235364160023,Q67,-263.2328964160024,131.6164482080012,,False,Over-forecast
2021-05-02 12:00:00,12,0,1180.0262,1438.7172910217046,1442.0684735660875,1442.5935888006045,1442.0684735660875,Q67,-262.0422735660875,131.02113678304374,,False,Over-forecast
2021-05-02 12:15:00,12,0,1180.868776,1438.2885967023478,1440.1069468511112,1442.491188837609,1440.1069468511112,Q67,-259.23817085111114,129.61908542555557,,False,Over-forecast
2021-05-02 12:30:00,12,0,1186.367336,1441.095328400462,1446.4426362410131,1446.1499048160304,1446.4426362410131,Q67,-260.0753002410131,130.03765012050656,,False,Over-forecast
2021-05-02 12:45:00,12,0,1185.439736,1433.4300097151456,1430.6566882640177,1436.1023557568085,1430.6566882640177,Q67,-245.21695226401766,122.60847613200883,,False,Over-forecast
2021-05-02 13:00:00,13,0,1185.223684,1426.5026355420289,1425.3127294017638,1425.505550426009,1425.3127294017638,Q67,-240.08904540176377,120.04452270088188,,False,Over-forecast
2021-05-02 13:15:00,13,0,1185.639444,1416.710475590722,1416.4423246754502,1417.134592311378,1416.4423246754502,Q67,-230.8028806754503,115.40144033772515,,False,Over-forecast
2021-05-02 13:30:00,13,0,1187.630556,1407.3966751694727,1412.37777311606,1410.1337091644475,1412.37777311606,Q67,-224.74721711606003,112.37360855803001,,False,Over-forecast
